uuid,itemId,name,typeLine,frameType,calculated,inventoryId,elder,shaper,blighted,icon,ilvl,tier,corrupted,links,sockets,quality,level,stackSize,totalStacksize,variant,tab,total,max,mean,mode,min,median,detailsUrl,baseType,count,sparkLine
"62ae5bf4-823a-44c5-b724-492792c64caa","9597809860c5596c49196ed43cd5a78705f87ac3ed4a09a71db432ab71bd6d93","Dying Light","Dying Light",6,4,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,4,10,"",[object Object],16,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/dying-light",undefined,71,[object Object]
"8cf92dd2-29ea-4998-bbf9-5df015b0c60c","8499908f30112fcc7c2db863f68fbaca75abd660f5f6d79b49082ccc01191b2a","Buried Treasure","Buried Treasure",6,1.37,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,57,3,"",[object Object],78.09,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/buried-treasure",undefined,99,[object Object]
"c08fdc72-e2be-4221-aeca-d2534a2722e8","a995f18dacdf47ae6db14ad2b550fd0e8421b4128a1c2a21784de79f44c2f4f9","The Pact","The Pact",6,2,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,25,9,"",[object Object],50,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-pact",undefined,99,[object Object]
"f5bbb01e-8de1-41c9-995d-cebb6d9fec8e","21ae993615955ef2f45e107c50dd21de89d3d1b739047a7324976548a9ecbbf7","The Forward Gaze","The Forward Gaze",6,3.44,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,45,6,"",[object Object],154.8,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-forward-gaze",undefined,99,[object Object]
"3ecb1691-590f-46cc-a0bc-d366a946548b","4ca13486f99aeb2d76c437af1fd7e210839c39cf93fafdb8410c24e9145e1b7c","The Ethereal","The Ethereal",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,38,7,"",[object Object],38,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-ethereal",undefined,99,[object Object]
"41a3d6af-155f-4dbe-87ad-3cf64d7a6507","a36ecaa6fe5f8c410e74661ea2f660e675b2d051cc2a5d12aded81751af7ccea","The Throne","The Throne",6,2,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,13,2,"",[object Object],26,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-throne",undefined,70,[object Object]
"0ffc2f0f-2a82-42c2-b930-2e9c94c2f4f2","638477ec7d096947fca3820ded20ebf68d817b380613416b236cb80a8d331110","The Betrayal","The Betrayal",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,112,9,"",[object Object],112,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-betrayal",undefined,99,[object Object]
"77ee3ce3-b4a7-4c43-a422-108f2eb8b381","ca75360ca5283b1d7a9169f7e761d7aac0852c8b2a2f8aa0d9286c02a530773c","Acclimatisation","Acclimatisation",6,2.12,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,121,2,"",[object Object],256.52000000000004,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/acclimatisation",undefined,99,[object Object]
"825b2a46-40f4-44eb-a5a8-816ccfe828ed","b004b9e6d97164e1f81c59053e00d905065b921e6955d8be2d0b21727fb00acd","Pride Before the Fall","Pride Before the Fall",6,3,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,14,8,"",[object Object],42,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/pride-before-the-fall",undefined,99,[object Object]
"a9dd79e1-ec44-4f5b-8ae8-ecbf4837499c","93b07c41441696b462bcb419d2fd7e306819def8ff76c9dde1ecf877ad28bd56","The Catch","The Catch",6,4,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,6,18,"",[object Object],24,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-catch",undefined,76,[object Object]
"97bff78d-9676-498f-a580-61f6cef89b21","6ad8da075f5639f21d7e6188e9298837c4884030fbe8936aba6ef92c63091338","Audacity","Audacity",6,2,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,12,5,"",[object Object],24,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/audacity",undefined,54,[object Object]
"e9084dc0-6cfd-4cd0-97ae-a62aaa41cf12","a851a550448f593de09a57e60a0a72f87b5b15a83252e5c82c179123fd0b4091","Luminous Trove","Luminous Trove",6,38,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,6,7,"",[object Object],228,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/luminous-trove",undefined,99,[object Object]
"3fffae20-a8c3-49f5-99ba-c1e8d373ea93","33450b474da49d80b4f3dc50a882d1d6c5677a0fadadfef8eaefb550fd300e0d","The Surgeon","The Surgeon",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,153,4,"",[object Object],153,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-surgeon",undefined,99,[object Object]
"30433599-ed15-41ee-997c-79aeabe9e167","1973fd3608e49182f967f805c89fb42226f70a7509624d2c3ab36313c64f43e4","The Artist","The Artist",6,30,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,8,11,"",[object Object],240,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-artist",undefined,99,[object Object]
"877a5029-9167-4c3d-b5a8-3127f26c1abe","5a8592b210321ad27b0893048f9aca2c6b0200f6ef46b8e3d738c3dcaa996ed0","Thunderous Skies","Thunderous Skies",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,253,5,"",[object Object],253,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/thunderous-skies",undefined,99,[object Object]
"074b5ad5-5734-49ec-8c88-21f8bb99328c","e8f0f0eb1b3e2c2ce59f22b57d307f5625300581a88ca11bd4f9fa6170bc6e85","Justified Ambition","Justified Ambition",6,9.68,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,34,5,"",[object Object],329.12,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/justified-ambition",undefined,99,[object Object]
"e32c7fdb-2715-49c3-adc8-8d872f326806","df9e6ed4adb3d57cfe41c5114d412ccb1c0344eda5fd00ad65c23615360e7472","Anarchy's Price","Anarchy's Price",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,46,13,"",[object Object],46,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/anarchys-price",undefined,99,[object Object]
"3ff877d7-92e2-48d3-9063-6d3513f23ae0","b87f9e09db29adab649fad3a73c2026cb129131f036114956118cee3333985fa","The Hive of Knowledge","The Hive of Knowledge",6,3.23,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,2,6,"",[object Object],6.46,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-hive-of-knowledge",undefined,73,[object Object]
"543b8b9b-0c1b-4cf8-ab38-e1299c77be5e","22e0fd2d53302e653a114d6ee6f173a2e31357ab0df9dbca209a7225598a38d3","The Old Man","The Old Man",6,5,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,1,12,"",[object Object],5,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-old-man",undefined,30,[object Object]
"ee7a4ae4-a580-4a47-9a5d-e0fe4b498ce7","70883cb0db61a16210b2b6c4d210f051080de31407921a697784a01ef5e3a799","Triskaidekaphobia","Triskaidekaphobia",6,1.29,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,64,13,"",[object Object],82.56,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/triskaidekaphobia",undefined,99,[object Object]
"aa81a528-f4bd-4216-b8d8-3de9059b1313","453b10f7229e4d477198e91795f0a1781050fead0399712fd1a00ba2d79baa3d","Broken Promises","Broken Promises",6,40,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,4,2,"",[object Object],160,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/broken-promises",undefined,99,[object Object]
"d36802b0-ee78-4e1e-96ed-5ca28acfcecf","8aaa29823152ea042d8d78c0457e03dcc5938a267cbac2e2487fd6ceac691295","The Lord in Black","The Lord in Black",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,61,6,"",[object Object],61,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-lord-in-black",undefined,99,[object Object]
"fced5dca-6945-42cb-b821-8f4b990ce926","44f8850ff2e46ba91e1b7ff37b01c1f511140210b5e2078e3dcdfcab2db8252d","Dark Dreams","Dark Dreams",6,3,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,7,4,"",[object Object],21,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/dark-dreams",undefined,99,[object Object]
"c8d8d59c-e215-471d-a21b-c945405df1ad","c3ea3811c6cbe283d3a0eae0a3ba80ce8e2827a888e8f0d8a0c723abf62010fc","Hubris","Hubris",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,172,5,"",[object Object],172,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/hubris",undefined,99,[object Object]
"9281e378-2b03-405f-9796-aa1e98e944ce","0f780ad7a222d7977af775b008048397703897b1a1414308817ef05f92a7fb34","Prometheus' Armoury","Prometheus' Armoury",6,2.95,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,2,6,"",[object Object],5.9,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/prometheus-armoury",undefined,99,[object Object]
"491f189c-28b3-4abf-bf8d-be5756cd75c2","8a5275242a4ae5840d9faccdfa0abaa7e93cf4b9f279d0aa86a3997a8ef44e0c","Coveted Possession","Coveted Possession",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,126,9,"",[object Object],126,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/coveted-possession",undefined,99,[object Object]
"f1a4deae-817e-4a82-af87-b56939e571d7","3a28cc50c4e7ccc0cf1c478dc11a21f3b4573a132994b5c855a43da89f78205a","Boon of Justice","Boon of Justice",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,231,6,"",[object Object],231,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/boon-of-justice",undefined,99,[object Object]
"b30fe75f-c51d-4be7-9311-90ac08de841a","0c9a98b4728b70cf041f20e6d53909ae1d0b8cfc0d5b9f2dd0c32e533a5a7c57","Chaotic Disposition","Chaotic Disposition",6,4,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,119,0,"",[object Object],476,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/chaotic-disposition",undefined,99,[object Object]
"dcf41af4-8c9c-4805-8061-1cd423250f6a","60bfcc431fed9851f9cac7e4796e44549fb248210ed1a20074cd4cc48fe15b80","The Rabbit's Foot","The Rabbit's Foot",6,8,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,5,8,"",[object Object],40,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-rabbits-foot",undefined,99,[object Object]
"a8b325e8-d159-4426-96ce-11a64af5da22","d50b45fcd3d0ce1c8b0d6a122562d8b9d498f66952664da764b797bd72ad37bb","Altered Perception","Altered Perception",6,15,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,5,3,"",[object Object],75,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/altered-perception",undefined,79,[object Object]
"e24992b7-79c1-4810-b248-f7dfe411da87","ad19afd325e8844f3666880bc5251378bb910ab58e3303a25da089a030f31b74","The Blessing of Moosh","The Blessing of Moosh",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,100,4,"",[object Object],100,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-blessing-of-moosh",undefined,99,[object Object]
"4e0d65f3-8d86-4c29-b0c2-d94e37130e38","b7300347c5a86c2ad33c6c44bff9c873ef7c4b54bd8b4808b1fb4930331eeedb","A Modest Request","A Modest Request",6,10,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,16,3,"",[object Object],160,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/a-modest-request",undefined,99,[object Object]
"1a8284cf-39a5-4a37-959a-80c3677c14fd","0124521da159c9c1de89bd6a79fe25bd396f574ef029a4bdedb0309850b3e4b3","The Wolverine","The Wolverine",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,73,4,"",[object Object],73,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-wolverine",undefined,99,[object Object]
"87117369-920c-45fa-a6ec-22ee1cfbcacc","5faa06c4cf653a9bc98a69fd0e038f05f4c6b8c6742382a88df44b16e454dbe1","Endless Night","Endless Night",6,2,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,25,7,"",[object Object],50,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/endless-night",undefined,99,[object Object]
"763e9c1c-d135-488a-ad25-2e6467ee13b9","0245f78ba377a3bc60892b32f0f6685ff287c53cdcdf19b34e08320cbc54024a","The Immortal","The Immortal",6,1275.06,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,5,10,"",[object Object],6375.299999999999,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-immortal",undefined,99,[object Object]
"fca77986-bf2f-44ad-b4ad-23448a83ee6a","2685faea77defa79db677f46f88433c5ea814a90a9ffda9fefb3d910025503e9","The Card Sharp","The Card Sharp",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,51,4,"",[object Object],51,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-card-sharp",undefined,99,[object Object]
"c070bfb7-e192-4a83-a156-ecd75bccfd02","073900143765c8ec508a790d62ac1a2bd5f91ee34a7b70aeed087ca97aa97e16","The Warlord","The Warlord",6,1.7,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,44,6,"",[object Object],74.8,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-warlord",undefined,99,[object Object]
"19fea781-d248-4695-b943-872cdbd5bf6f","64106d3a9b4116010446165217c77e1891c002f1a0825a6db3127a1a23d9e543","Treasure Hunter","Treasure Hunter",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,49,7,"",[object Object],49,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/treasure-hunter",undefined,99,[object Object]
"f14e3add-8d8c-4643-9203-bc1f56944df2","7206190c3bb349f3cc78840bfa883725dc42c35ad26fb917077626b177731eee","The Hook","The Hook",6,15,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,3,8,"",[object Object],45,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-hook",undefined,99,[object Object]
"67215fa3-d966-4804-9a6b-87e1b10762cd","1a56d62f29e6791af3e4cfdb9cf1d46f3e4761932d8845ff83308a23f31df3ba","The Wilted Rose","The Wilted Rose",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,101,7,"",[object Object],101,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-wilted-rose",undefined,99,[object Object]
"6b31e9e5-041e-426f-9ded-191e2d2d16a4","cecda9745446c718c18f466a2a99a052e52e11852becb6f1e50461b7696f8118","Vanity","Vanity",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,104,9,"",[object Object],104,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/vanity",undefined,99,[object Object]
"a01ab847-15e7-4658-8be7-f265bfe545ed","c936cedde989ae41817699c3cf8b329b1f805ffabc675bdb357341b84d0c623b","Desperate Crusade","Desperate Crusade",6,5,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,10,3,"",[object Object],50,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/desperate-crusade",undefined,99,[object Object]
"f9504bc8-6eac-481c-a5ce-1f4d8917c87a","ef16e8c1a2d3a3fb9cded26feb6643c960fb09044d2dbb7b24f6682c0b8a737a","The Void","The Void",6,3.02,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,254,0,"",[object Object],767.08,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-void",undefined,99,[object Object]
